567            -1732          0              harmonic_0     5              700            0.0293300282
567            -1732          0              harmonic_0     5              701            0.0258410145
567            -1732          0              harmonic_0     5              702            0.0275301002
567            -1732          0              harmonic_0     5              703            0.0310000554
567            -1732          0              harmonic_0     5              704            0.0284469575
567            -1732          0              harmonic_0     5              705            0.0508739911
567            -1732          0              harmonic_0     5              706            0.0215578396
567            -1732          0              harmonic_0     5              707            0.0212980621
567            -1732          0              harmonic_0     5              708            0.0220107287
567            -1732          0              harmonic_0     5              709            0.0113356709
567            -1732          0              harmonic_0     5              710            0.0201482419
567            -1732          0              harmonic_0     5              711            0.0181357209
567            -1732          0              harmonic_0     5              712            0.00633357977
567            -1732          0              harmonic_0     5              713            0.0156818535
567            -1732          0              harmonic_0     5              714            0.0138909277
567            -1732          0              harmonic_0     5              715            0.0117190769
567            -1732          0              harmonic_0     5              716            0.0109858988
567            -1732          0              harmonic_0     5              717            0.0103251403
567            -1732          0              harmonic_0     5              718            0.00832819939
567            -1732          0              harmonic_0     5              719            0.00907485839
567            -1732          0              harmonic_0     5              720            0.00882405974
567            -1732          0              harmonic_0     5              721            0.00770666776
567            -1732          0              harmonic_0     5              722            0.00787106156
567            -1732          0              harmonic_0     5              723            0.00317759509
567            -1732          0              harmonic_0     5              724            0.00232174085
567            -1732          0              harmonic_0     5              725            0.00202730717
567            -1732          0              harmonic_0     5              726            0.00136362785
567            -1732          0              harmonic_0     5              727            0.000774593325
567            -1732          0              harmonic_0     5              728            0.00058941677
567            -1732          0              harmonic_0     5              729            0.000475420267
567            -1732          0              harmonic_0     5              730            0.0318662077
567            -1732          0              harmonic_0     5              731            0.000122851678
567            -1732          0              harmonic_0     5              732            0.000116616495
567            -1732          0              harmonic_0     5              733            0.000103531871
567            -1732          0              harmonic_0     5              734            9.61762416e-05
567            -1732          0              harmonic_0     5              735            9.61880214e-05
567            -1732          0              harmonic_0     5              736            9.61891856e-05
567            -1732          0              harmonic_0     5              737            9.62064078e-05
567            -1732          0              harmonic_0     5              738            9.61930346e-05
567            -1732          0              harmonic_0     5              739            9.61843907e-05
567            -1732          0              harmonic_0     5              740            9.63683124e-05
567            -1732          0              harmonic_0     5              741            9.62540726e-05
567            -1732          0              harmonic_0     5              742            9.63112398e-05
567            -1732          0              harmonic_0     5              743            0.000104228937
567            -1732          0              harmonic_0     5              744            0.000104028812
567            -1732          0              harmonic_0     5              745            0.000103890641
567            -1732          0              harmonic_0     5              746            0.000239783127
567            -1732          0              harmonic_0     5              747            0.0139649864
567            -1732          0              harmonic_0     5              748            0.0263231434
567            -1732          0              harmonic_0     5              749            0.0609112568
567            -1732          0              harmonic_0     5              750            0.0179972108
567            -1732          0              harmonic_0     5              751            0.00133622251
567            -1732          0              harmonic_0     5              752            9.74995419e-05
567            -1732          0              harmonic_0     5              753            9.68921959e-05
567            -1732          0              harmonic_0     5              754            9.6436117e-05
567            -1732          0              harmonic_0     5              755            9.65915315e-05
567            -1732          0              harmonic_0     5              756            9.73904098e-05
567            -1732          0              harmonic_0     5              757            9.63866987e-05
567            -1732          0              harmonic_0     5              758            9.6940239e-05
567            -1732          0              harmonic_0     5              759            9.78072057e-05
567            -1732          0              harmonic_0     5              760            9.67766755e-05
567            -1732          0              harmonic_0     5              761            9.64670762e-05
567            -1732          0              harmonic_0     5              762            9.72014313e-05
567            -1732          0              harmonic_0     5              763            9.74107024e-05
567            -1732          0              harmonic_0     5              764            9.79602264e-05
567            -1732          0              harmonic_0     5              765            9.86202722e-05
567            -1732          0              harmonic_0     5              766            9.70039473e-05
567            -1732          0              harmonic_0     5              767            9.73238639e-05
567            -1732          0              harmonic_0     5              768            9.73447677e-05
567            -1732          0              harmonic_0     5              769            0.000140445336
567            -1732          0              harmonic_0     5              770            0.00013704205
567            -1732          0              harmonic_0     5              771            0.000124297789
567            -1732          0              harmonic_0     5              772            9.74708964e-05
567            -1732          0              harmonic_0     5              773            0.000122717844
567            -1732          0              harmonic_0     5              774            9.69318498e-05
567            -1732          0              harmonic_0     5              775            0.000116810639
567            -1732          0              harmonic_0     5              776            0.000109958848
567            -1732          0              harmonic_0     5              777            0.000111760528
567            -1732          0              harmonic_0     5              778            0.000108282227
